galaxy,variant,n_points,r_max_kpc,distance_mpc,rmse_DeltaX_absolute,rmse_DeltaX_shape,rmse_DeltaX_shape_inner,rmse_DeltaX_shape_outer,rmse_V_absolute,rmse_V_scaled,V_scale_alpha,median_DeltaX_obs,median_DeltaX_pred
UGC07323,full,10,5.82,8.0,0.5317864475225396,0.3039533120584317,0.3766949219013273,0.16749465858093743,25.44545104961831,10.024474471982462,1.595301385370982,1.1286548634271436,0.6344516114454068
UGC07323,drop_M,10,5.82,8.0,0.46918089392591517,0.17619220931296908,0.14045944771981503,0.13714577261151203,27.006069372255013,8.796713174652295,1.6840691614901713,1.1286548634271436,0.7074802634741153
UGC07323,drop_D,10,5.82,8.0,0.5010261695457852,0.21613890141842054,0.2650884881992323,0.15204322453602373,26.191918807773632,8.092521368576135,1.6547979987069126,1.1286548634271436,0.7066968986333898
UGC07323,drop_I,10,5.82,8.0,0.4115478801178847,0.31034109167688717,0.4019886657387262,0.04449495099034614,15.917657793518966,8.646877405115186,1.2699017667834036,1.1286548634271436,0.8675967614012674
UGC07323,only_M,10,5.82,8.0,0.3575412253629895,0.20736538805615748,0.27695491663570077,0.023998376593262694,15.762604966931967,5.184609094161624,1.3077203946591496,1.1286548634271436,0.8685229316324188
UGC07323,only_D,10,5.82,8.0,0.29828324218006763,0.08583454902701129,0.12033759090198708,0.015741094561478437,15.7663625840364,2.474547012182636,1.3253979586495133,1.1286548634271436,0.8698746168544073
UGC07323,only_I,10,5.82,8.0,0.4704816038214399,0.268088110248365,0.13281551270278585,0.1271411932433978,28.919852258101304,13.189711044798324,1.7080549709604345,1.1286548634271436,0.6779855804231748
UGC07323,MD_only,10,5.82,8.0,0.4115478801178847,0.31034109167688717,0.4019886657387262,0.04449495099034614,15.917657793518966,8.646877405115186,1.2699017667834036,1.1286548634271436,0.8675967614012674
UGC07323,MI_only,10,5.82,8.0,0.5010261695457852,0.21613890141842054,0.2650884881992323,0.15204322453602373,26.191918807773632,8.092521368576135,1.6547979987069126,1.1286548634271436,0.7066968986333898
UGC07323,DI_only,10,5.82,8.0,0.46918089392591517,0.17619220931296908,0.14045944771981503,0.13714577261151203,27.006069372255013,8.796713174652295,1.6840691614901713,1.1286548634271436,0.7074802634741153
UGC07399,full,10,6.13,8.43,1.7259145893391827,0.43919846660276285,0.49775653813785675,0.2795337955870788,69.18654957585795,17.595914515753236,4.148393231538247,2.277029741002477,0.5478110989791471
UGC07399,drop_M,10,6.13,8.43,1.7120327820183152,0.7186367783885038,0.6067947014875552,0.3145007254171526,68.9157073158725,28.10240979077581,3.8001386777349597,2.277029741002477,0.5261738604398627
UGC07399,drop_D,10,6.13,8.43,1.7200630215013195,0.6869891000104706,0.5763325317147603,0.31798024013358117,69.17739853551257,27.179698858231863,3.880852628336718,2.277029741002477,0.5221036266858741
UGC07399,drop_I,10,6.13,8.43,1.428660544539816,0.23358705831212187,0.28989238933774875,0.013409255699786786,56.984815184350474,8.00804244410778,2.7031586862224355,2.277029741002477,0.8693407795309532
UGC07399,only_M,10,6.13,8.43,1.4073326307365408,0.08386841703672482,0.06876007597425307,0.0503700734701135,56.39794993834872,3.371165758846647,2.678373872374393,2.277029741002477,0.870056257360678
UGC07399,only_D,10,6.13,8.43,1.3989676723206022,0.1058749455131209,0.0907081571233019,0.048974866795763725,56.135333501484105,3.9833185617873177,2.6556001363253823,2.277029741002477,0.8698958722684338
UGC07399,only_I,10,6.13,8.43,1.7143365098123948,0.995548711830707,0.7228800044996174,0.40446808696140046,69.16756160069208,38.56852202986202,3.413105414338834,2.277029741002477,0.5090046145074494
UGC07399,MD_only,10,6.13,8.43,1.428660544539816,0.23358705831212187,0.28989238933774875,0.013409255699786786,56.984815184350474,8.00804244410778,2.7031586862224355,2.277029741002477,0.8693407795309532
UGC07399,MI_only,10,6.13,8.43,1.7200630215013195,0.6869891000104706,0.5763325317147603,0.31798024013358117,69.17739853551257,27.179698858231863,3.880852628336718,2.277029741002477,0.5221036266858741
UGC07399,DI_only,10,6.13,8.43,1.7120327820183152,0.7186367783885038,0.6067947014875552,0.3145007254171526,68.9157073158725,28.10240979077581,3.8001386777349597,2.277029741002477,0.5261738604398627
UGC07524,full,31,10.69,4.74,1.1589202313615727,0.6934473194421399,0.5318586067813001,0.46775159688969403,42.14658026772966,23.860755290189253,2.32069364460854,1.6607144222732497,0.5130418474764226
UGC07524,drop_M,31,10.69,4.74,1.1069286836328793,0.4279011456241982,0.313393118446434,0.46925845591108434,42.99004891633742,18.34375977948483,2.616907166216656,1.6607144222732497,0.5486546022310633
UGC07524,drop_D,31,10.69,4.74,1.1337394380463939,0.5243344651243718,0.29350273844241753,0.46956926419815315,42.63076778544386,20.59897819016736,2.4989288812224313,1.6607144222732497,0.5211273207308044
UGC07524,drop_I,31,10.69,4.74,0.9096294216779692,0.5046599709911838,0.5178023839740253,0.1976080758549894,31.322140548028536,14.204392773853245,1.7739168589897443,1.6607144222732497,0.870461358948068
UGC07524,only_M,31,10.69,4.74,0.8648908552606613,0.3223987272684979,0.2795509939538226,0.16009776290089991,31.32324796367891,9.775500735592185,1.84896071439186,1.6607144222732497,0.870461358948068
UGC07524,only_D,31,10.69,4.74,0.8256940408852609,0.1575799436992705,0.07084314332046626,0.1242334152974162,31.361928325882616,5.994139225752166,1.8926296130070077,1.6607144222732497,0.870461358948068
UGC07524,only_I,31,10.69,4.74,1.0830479320336162,0.5136383918569802,0.5149300442657362,0.4811469341648267,43.59702801620162,18.223963285469658,2.69578329933603,1.6607144222732497,0.5881787937868037
UGC07524,MD_only,31,10.69,4.74,0.9096294216779692,0.5046599709911838,0.5178023839740253,0.1976080758549894,31.322140548028536,14.204392773853245,1.7739168589897443,1.6607144222732497,0.870461358948068
UGC07524,MI_only,31,10.69,4.74,1.1337394380463939,0.5243344651243718,0.29350273844241753,0.46956926419815315,42.63076778544386,20.59897819016736,2.4989288812224313,1.6607144222732497,0.5211273207308044
UGC07524,DI_only,31,10.69,4.74,1.1069286836328793,0.4279011456241982,0.313393118446434,0.46925845591108434,42.99004891633742,18.34375977948483,2.616907166216656,1.6607144222732497,0.5486546022310633
UGC07559,full,7,2.53,4.97,0.6538465187855453,0.24751344338109282,0.2647025168310551,0.15461464383540352,12.660825129986407,4.001098646667509,1.9520041666450239,1.3195608679816018,0.6581300393995905
UGC07559,drop_M,7,2.53,4.97,0.6417690257740983,0.34012538147015264,0.1908289132202699,0.09580227499136935,13.292588621191236,6.27142748963654,1.9427942732017704,1.3195608679816018,0.6581300393995905
UGC07559,drop_D,7,2.53,4.97,0.651222237605492,0.2786005295723278,0.19737932840387024,0.12148437615795377,13.127032817260435,5.243862340203422,1.973555139817372,1.3195608679816018,0.6581300393995905
UGC07559,drop_I,7,2.53,4.97,0.4768796595359729,0.20121582417130515,0.24795170986120366,0.07367285259911348,8.535806246580668,2.279551576308795,1.494864916117835,1.3195608679816018,0.870461358948068
UGC07559,only_M,7,2.53,4.97,0.4496953113235657,0.10689064810000869,0.1324426811243843,0.05083443914677819,8.635501859064783,1.428783986449813,1.5194558351693108,1.3195608679816018,0.870461358948068
UGC07559,only_D,7,2.53,4.97,0.42568815327123344,0.09737756106182906,0.07256330985256988,0.0376499855346374,8.619511771275457,1.6854718367752783,1.5141071298969364,1.3195608679816018,0.870461358948068
UGC07559,only_I,7,2.53,4.97,0.6641430411733075,0.46839300230735803,0.255158561419942,0.04417622555850753,13.986041962670477,8.50202380273208,1.8989036794224812,1.3195608679816018,0.6581300393995905
UGC07559,MD_only,7,2.53,4.97,0.4768796595359729,0.20121582417130515,0.24795170986120366,0.07367285259911348,8.535806246580668,2.279551576308795,1.494864916117835,1.3195608679816018,0.870461358948068
UGC07559,MI_only,7,2.53,4.97,0.651222237605492,0.2786005295723278,0.19737932840387024,0.12148437615795377,13.127032817260435,5.243862340203422,1.973555139817372,1.3195608679816018,0.6581300393995905
UGC07559,DI_only,7,2.53,4.97,0.6417690257740983,0.34012538147015264,0.1908289132202699,0.09580227499136935,13.292588621191236,6.27142748963654,1.9427942732017704,1.3195608679816018,0.6581300393995905
UGC07577,full,9,1.69,2.59,0.4011119739426384,0.39651890602666773,0.5173379801868645,0.08079055870494026,2.3993751733299558,2.3762676293192606,1.0301320690521516,0.8800957900398471,0.8565767083788274
UGC07577,drop_M,9,1.69,2.59,0.2645584864695982,0.23662844918811196,0.2984966905696844,0.09733436147727596,1.931549974513188,1.6737793646880406,1.091660453532423,0.8800957900398471,0.8565767083788274
UGC07577,drop_D,9,1.69,2.59,0.36286575778188285,0.35007634346483085,0.4535229110569289,0.09612710296358869,2.2818691398128474,2.160257725685231,1.068916985342122,0.8800957900398471,0.8565767083788274
UGC07577,drop_I,9,1.69,2.59,0.320767798147209,0.3150550824826568,0.4050273146040417,0.08441415985621699,1.7784895171945891,1.7629358794397194,1.020892756092145,0.8800957900398471,0.870461358948068
UGC07577,only_M,9,1.69,2.59,0.26149862160568743,0.24788039937782377,0.3153556275077668,0.10028907262707139,1.661106733822998,1.5569256413818324,1.0530291050329212,0.8800957900398471,0.870461358948068
UGC07577,only_D,9,1.69,2.59,0.1451112941320513,0.1286446714157063,0.1448257385480451,0.10208161031175671,1.47754767365154,1.3068425426060644,1.0636032113196339,0.8800957900398471,0.870461358948068
UGC07577,only_I,9,1.69,2.59,0.19451657726554922,0.15233298715912805,0.1770616157636982,0.11382876769578743,2.0195690685365504,1.5928443097192162,1.1211134518439023,0.8800957900398471,0.8557205921738231
UGC07577,MD_only,9,1.69,2.59,0.320767798147209,0.3150550824826568,0.4050273146040417,0.08441415985621699,1.7784895171945891,1.7629358794397194,1.020892756092145,0.8800957900398471,0.870461358948068
UGC07577,MI_only,9,1.69,2.59,0.36286575778188285,0.35007634346483085,0.4535229110569289,0.09612710296358869,2.2818691398128474,2.160257725685231,1.068916985342122,0.8800957900398471,0.8565767083788274
UGC07577,DI_only,9,1.69,2.59,0.2645584864695982,0.23662844918811196,0.2984966905696844,0.09733436147727596,1.931549974513188,1.6737793646880406,1.091660453532423,0.8800957900398471,0.8565767083788274
UGC07603,full,12,4.11,4.7,1.3365264210401584,0.6756813375666766,0.30116743579459737,0.7538785273448123,39.49719931045903,19.225427436897018,3.1009296032178546,1.793131542464903,0.5459839948832481
UGC07603,drop_M,12,4.11,4.7,1.3103691660288281,0.819168243574678,0.3692749151367443,0.7863366217923564,38.84292236551876,22.949886494280726,2.739042022853093,1.793131542464903,0.6027710588733936
UGC07603,drop_D,12,4.11,4.7,1.3392012199802499,0.8397175806358717,0.31817195238284957,0.8573983486464003,39.55785526442276,23.796757593947728,2.8206692815533496,1.793131542464903,0.5592411254500549
UGC07603,drop_I,12,4.11,4.7,1.0112400057577424,0.19080416762319766,0.21772726545271914,0.11777745968730406,29.98080667634377,4.9153128975709235,2.2005108127971096,1.793131542464903,0.8703717962569975
UGC07603,only_M,12,4.11,4.7,1.0042222704274681,0.24961761748887568,0.10045857177839253,0.16372541493436782,29.808595610704515,7.39735751023839,2.1526552985817813,1.793131542464903,0.8704263434634033
UGC07603,only_D,12,4.11,4.7,0.9758892960626606,0.2468935015904518,0.12811560101888853,0.13080741722460584,29.133008201692945,6.991548864043679,2.100432353735194,1.793131542464903,0.8700559520411248
UGC07603,only_I,12,4.11,4.7,1.3228278051098339,0.9983056757441792,0.472736990029338,0.8874668514872154,39.123300541304346,27.613532951752678,2.443961048864654,1.793131542464903,0.5828723155599846
UGC07603,MD_only,12,4.11,4.7,1.0112400057577424,0.19080416762319766,0.21772726545271914,0.11777745968730406,29.98080667634377,4.9153128975709235,2.2005108127971096,1.793131542464903,0.8703717962569975
UGC07603,MI_only,12,4.11,4.7,1.3392012199802499,0.8397175806358717,0.31817195238284957,0.8573983486464003,39.55785526442276,23.796757593947728,2.8206692815533496,1.793131542464903,0.5592411254500549
UGC07603,DI_only,12,4.11,4.7,1.3103691660288281,0.819168243574678,0.3692749151367443,0.7863366217923564,38.84292236551876,22.949886494280726,2.739042022853093,1.793131542464903,0.6027710588733936
UGC07608,full,8,4.78,8.21,1.7047387300093753,0.46272770390596935,0.43309839548969364,0.4330286902347007,37.59801975647557,8.693774132494987,3.457536071199835,2.4275226778619476,0.6822848030271886
UGC07608,drop_M,8,4.78,8.21,1.681027664046495,0.4209104297595324,0.22920547700916571,0.3479686328664118,38.599468477336714,8.119633943578151,3.730236086924453,2.4275226778619476,0.6390343151325848
UGC07608,drop_D,8,4.78,8.21,1.693647099695923,0.30693270095249947,0.1753569468434023,0.39149582073588585,38.10156010241417,6.776144821531784,3.6299174455330534,2.4275226778619476,0.6651425183886943
UGC07608,drop_I,8,4.78,8.21,1.5157959145971756,0.48056278324165025,0.39780978245998105,0.1923401253996192,32.56101853455481,8.329455541267542,2.5702576043356484,2.4275226778619476,0.8668204686995855
UGC07608,only_M,8,4.78,8.21,1.4926119085165086,0.26278214556600427,0.16650730941001235,0.14078744937011228,32.82998069885307,5.203256103995678,2.660804817179045,2.4275226778619476,0.8681756357670385
UGC07608,only_D,8,4.78,8.21,1.4694745904894302,0.2031154245693769,0.27103332733725727,0.08834280571452591,33.04344053904273,3.1761024546284964,2.71255131347148,2.4275226778619476,0.8695650345597626
UGC07608,only_I,8,4.78,8.21,1.6787383705336767,0.6983249272108536,0.45998126281324314,0.3300161708776141,39.27138635206458,12.654929488016982,3.762260556984099,2.4275226778619476,0.6828277947419434
UGC07608,MD_only,8,4.78,8.21,1.5157959145971756,0.48056278324165025,0.39780978245998105,0.1923401253996192,32.56101853455481,8.329455541267542,2.5702576043356484,2.4275226778619476,0.8668204686995855
UGC07608,MI_only,8,4.78,8.21,1.693647099695923,0.30693270095249947,0.1753569468434023,0.39149582073588585,38.10156010241417,6.776144821531784,3.6299174455330534,2.4275226778619476,0.6651425183886943
UGC07608,DI_only,8,4.78,8.21,1.681027664046495,0.4209104297595324,0.22920547700916571,0.3479686328664118,38.599468477336714,8.119633943578151,3.730236086924453,2.4275226778619476,0.6390343151325848
UGC07690,full,7,4.13,8.11,0.6902207595711364,0.26073666696209535,0.21624227007234972,0.18490956122320085,29.852781463095866,11.474703760108946,1.9862895011711497,1.2725826990798674,0.5499103583916134
UGC07690,drop_M,7,4.13,8.11,0.6737175382960233,0.3362723472327676,0.23257079620150184,0.2037131976468674,28.81733287291996,14.481797291631493,1.8338070771792072,1.2725826990798674,0.6438677390360352
UGC07690,drop_D,7,4.13,8.11,0.6924816670819559,0.38122934261803537,0.2372511507362376,0.25054922043742434,29.46530789352285,16.24938937171157,1.8271380487345341,1.2725826990798674,0.6247559941713171
UGC07690,drop_I,7,4.13,8.11,0.46616679042999654,0.1184877594559237,0.1412806803724407,0.023464429566862992,20.904881469850903,5.4503191390560595,1.5570321691241762,1.2725826990798674,0.870461358948068
UGC07690,only_M,7,4.13,8.11,0.4397388329367127,0.0508342503629924,0.014745070374496858,0.04561719352165432,19.264241172572945,2.0955698173637005,1.5108423702200475,1.2725826990798674,0.870461358948068
UGC07690,only_D,7,4.13,8.11,0.4299887406199516,0.030137035421370202,0.024816518711646418,0.028536555616285576,18.98936660206236,1.2867966886781654,1.5023350000709297,1.2725826990798674,0.870461358948068
UGC07690,only_I,7,4.13,8.11,0.689698319824401,0.46867488456999046,0.29749381319507595,0.27169386055901945,29.122605402978472,19.86927969739569,1.6698277364484004,1.2725826990798674,0.608118490408812
UGC07690,MD_only,7,4.13,8.11,0.46616679042999654,0.1184877594559237,0.1412806803724407,0.023464429566862992,20.904881469850903,5.4503191390560595,1.5570321691241762,1.2725826990798674,0.870461358948068
UGC07690,MI_only,7,4.13,8.11,0.6924816670819559,0.38122934261803537,0.2372511507362376,0.25054922043742434,29.46530789352285,16.24938937171157,1.8271380487345341,1.2725826990798674,0.6247559941713171
UGC07690,DI_only,7,4.13,8.11,0.6737175382960233,0.3362723472327676,0.23257079620150184,0.2037131976468674,28.81733287291996,14.481797291631493,1.8338070771792072,1.2725826990798674,0.6438677390360352
UGC07866,full,7,2.32,4.57,0.7546603581766129,0.3162621643870566,0.41732605140695905,0.027225497157147737,13.051463856590038,3.80430404586832,1.9704279576619619,1.3819437251299584,0.690216544745775
UGC07866,drop_M,7,2.32,4.57,0.694732242851165,0.2167204244144137,0.08472343655851206,0.08514297205487334,13.312561257169891,4.324196566793876,1.9932952011238274,1.3819437251299584,0.6753408879771213
UGC07866,drop_D,7,2.32,4.57,0.7309377663483504,0.22650039238044073,0.25055969022737806,0.06537146701574705,13.360707288834336,3.8247353463760314,2.0204318845862956,1.3819437251299584,0.6545101261495159
UGC07866,drop_I,7,2.32,4.57,0.6410650941049146,0.3743877696107792,0.4444202276487765,0.009322814357790508,10.028449442217571,4.335046946008072,1.5574763509336451,1.3819437251299584,0.870461358948068
UGC07866,only_M,7,2.32,4.57,0.5945043318695475,0.23558507463104228,0.27933061899400974,0.026514805195364678,9.929186157220153,2.7518782928365453,1.5983068260666697,1.3819437251299584,0.870461358948068
UGC07866,only_D,7,2.32,4.57,0.5410786342102125,0.09553329845018102,0.11197585324583431,0.034357985486753166,9.644583568275511,1.295593582222469,1.5956918090467374,1.3819437251299584,0.870461358948068
UGC07866,only_I,7,2.32,4.57,0.6959150797129798,0.34027380871456914,0.08382128797496861,0.14247508506328607,13.872347625570683,6.439521252097925,1.9810476258106766,1.3819437251299584,0.7711749070256365
UGC07866,MD_only,7,2.32,4.57,0.6410650941049146,0.3743877696107792,0.4444202276487765,0.009322814357790508,10.028449442217571,4.335046946008072,1.5574763509336451,1.3819437251299584,0.870461358948068
UGC07866,MI_only,7,2.32,4.57,0.7309377663483504,0.22650039238044073,0.25055969022737806,0.06537146701574705,13.360707288834336,3.8247353463760314,2.0204318845862956,1.3819437251299584,0.6545101261495159
UGC07866,DI_only,7,2.32,4.57,0.694732242851165,0.2167204244144137,0.08472343655851206,0.08514297205487334,13.312561257169891,4.324196566793876,1.9932952011238274,1.3819437251299584,0.6753408879771213
UGC08286,full,17,8.04,6.5,1.3768348691405088,0.5014163333109385,0.6247725513544945,0.2573891071103903,51.843091747082454,16.12244876294416,3.094111444277242,1.9300855019762757,0.6200905708518932
UGC08286,drop_M,17,8.04,6.5,1.311020311485189,0.3409161352579249,0.3383295288857756,0.29576022461278306,50.63394862023511,13.928128445735942,2.981116438750344,1.9300855019762757,0.6299769775890751
UGC08286,drop_D,17,8.04,6.5,1.3615029349657155,0.405090593131389,0.4355738831223675,0.35455047696313835,51.92574427955578,15.449888316760687,3.1209823713393505,1.9300855019762757,0.5999806412164175
UGC08286,drop_I,17,8.04,6.5,1.1795725287015297,0.48565120918668714,0.631451466497529,0.07627950425381037,43.30629667046852,12.955668046584876,2.2869889836140427,1.9300855019762757,0.870461358948068
UGC08286,only_M,17,8.04,6.5,1.1461200985939715,0.29994764853014694,0.3921346941443502,0.11163641808911322,42.842275702331676,8.393334430500678,2.3096279728416986,1.9300855019762757,0.870461358948068
UGC08286,only_D,17,8.04,6.5,1.095600514268687,0.1487038107002549,0.18586486925724488,0.08630070742909275,41.67248210316534,5.090336538685629,2.252171391198701,1.9300855019762757,0.870461358948068
UGC08286,only_I,17,8.04,6.5,1.300898413662204,0.5476958195446323,0.4179416865560454,0.40354239729554436,50.94626867070296,19.338840555467595,2.8943615588743503,1.9300855019762757,0.7106487101885055
UGC08286,MD_only,17,8.04,6.5,1.1795725287015297,0.48565120918668714,0.631451466497529,0.07627950425381037,43.30629667046852,12.955668046584876,2.2869889836140427,1.9300855019762757,0.870461358948068
UGC08286,MI_only,17,8.04,6.5,1.3615029349657155,0.405090593131389,0.4355738831223675,0.35455047696313835,51.92574427955578,15.449888316760687,3.1209823713393505,1.9300855019762757,0.5999806412164175
UGC08286,DI_only,17,8.04,6.5,1.311020311485189,0.3409161352579249,0.3383295288857756,0.29576022461278306,50.63394862023511,13.928128445735942,2.981116438750344,1.9300855019762757,0.6299769775890751
UGC08490,full,30,10.15,4.65,1.8547459487529383,1.3731099480903672,0.45597093503934844,1.759035956441393,67.37164896900148,45.98103640423875,5.50838734950544,2.059243520216767,0.24390534368401368
UGC08490,drop_M,30,10.15,4.65,1.8331916033791769,1.4649606499102306,0.6216363257540221,1.7676774263618458,66.36810173257797,49.95531585185096,4.307159006560741,2.059243520216767,0.28320762616133793
UGC08490,drop_D,30,10.15,4.65,1.828032107434844,1.4901904976411033,0.6076399096581278,1.7810425362437643,65.91152949444107,50.93162365832151,3.946728586622761,2.059243520216767,0.27077814286289026
UGC08490,drop_I,30,10.15,4.65,1.2278226282964184,0.2514794713123388,0.33544248059363097,0.04575305139920376,45.148815512964305,8.40641010178607,2.435812903460257,2.059243520216767,0.8680551387606754
UGC08490,only_M,30,10.15,4.65,1.2114882451834088,0.2759984824880185,0.18182056475416566,0.09459488317152966,43.812357686300864,10.440602830050778,2.311298185534611,2.059243520216767,0.8704611116388422
UGC08490,only_D,30,10.15,4.65,1.2020702774088468,0.18026718146816065,0.10878422400213184,0.0621582166120471,43.885716086655144,6.901142590613152,2.35151758695509,2.059243520216767,0.8703931628306187
UGC08490,only_I,30,10.15,4.65,1.8080636401188837,1.5864646709037045,0.7969570923502622,1.7905791422110775,64.99103152455287,54.505659295235915,3.061944789210516,2.059243520216767,0.27565270840621725
UGC08490,MD_only,30,10.15,4.65,1.2278226282964184,0.2514794713123388,0.33544248059363097,0.04575305139920376,45.148815512964305,8.40641010178607,2.435812903460257,2.059243520216767,0.8680551387606754
UGC08490,MI_only,30,10.15,4.65,1.828032107434844,1.4901904976411033,0.6076399096581278,1.7810425362437643,65.91152949444107,50.93162365832151,3.946728586622761,2.059243520216767,0.27077814286289026
UGC08490,DI_only,30,10.15,4.65,1.8331916033791769,1.4649606499102306,0.6216363257540221,1.7676774263618458,66.36810173257797,49.95531585185096,4.307159006560741,2.059243520216767,0.28320762616133793
UGC08550,full,11,5.36,6.7,1.4086894328000705,0.5049943699370294,0.3734441069011847,0.3029989732499646,36.23312787860198,13.441131139327391,3.224474659232722,2.0478351161997117,0.5691874774941257
UGC08550,drop_M,11,5.36,6.7,1.4051337492652223,0.663388800329342,0.2873612331940869,0.4639864781271806,36.438331287741725,17.66622856093098,3.0510408099024073,2.0478351161997117,0.5951711883265468
UGC08550,drop_D,11,5.36,6.7,1.4038365538499744,0.6782997299636555,0.31748509358085736,0.41490004584361356,36.20902394996308,18.337569203594985,2.9600039151346347,2.0478351161997117,0.5980321460289411
UGC08550,drop_I,11,5.36,6.7,1.123243104707773,0.3027519287755828,0.38187894594128063,0.1632248435752178,28.621331725932265,6.323477172536615,2.2527974802596202,2.0478351161997117,0.8678997850560772
UGC08550,only_M,11,5.36,6.7,1.1023271884261188,0.22247151667357684,0.2183366988793349,0.1279158980121855,28.22969024748352,5.794421068028862,2.2208498431779655,2.0478351161997117,0.870461358948068
UGC08550,only_D,11,5.36,6.7,1.1013102522810991,0.1576030776635075,0.11798784774036514,0.10226400415127636,28.416230054229445,4.3228878951535314,2.2582174266025956,2.0478351161997117,0.870461358948068
UGC08550,only_I,11,5.36,6.7,1.4060311824354286,0.8819325436564538,0.4087677597478232,0.5943061504161,36.51268373731229,22.696008241227705,2.72157202234441,2.0478351161997117,0.5989771933062731
UGC08550,MD_only,11,5.36,6.7,1.123243104707773,0.3027519287755828,0.38187894594128063,0.1632248435752178,28.621331725932265,6.323477172536615,2.2527974802596202,2.0478351161997117,0.8678997850560772
UGC08550,MI_only,11,5.36,6.7,1.4038365538499744,0.6782997299636555,0.31748509358085736,0.41490004584361356,36.20902394996308,18.337569203594985,2.9600039151346347,2.0478351161997117,0.5980321460289411
UGC08550,DI_only,11,5.36,6.7,1.4051337492652223,0.663388800329342,0.2873612331940869,0.4639864781271806,36.438331287741725,17.66622856093098,3.0510408099024073,2.0478351161997117,0.5951711883265468
UGC08699,full,41,25.7,39.3,0.8764159986313107,0.6647832731749047,0.46323276351618214,0.8179448974131858,134.83328623155538,92.4828083032416,2.596493067119221,1.1243753366310973,0.26193893872570934
UGC08699,drop_M,41,25.7,39.3,0.8641224927974944,0.6819474824032777,0.43228063103903364,0.825746316848494,129.23532312548858,95.45199065563139,2.2324498587621417,1.1243753366310973,0.302975762962498
UGC08699,drop_D,41,25.7,39.3,0.8577039269520396,0.7228438557019874,0.44754262212438795,0.864023289183769,125.29248641143377,102.25485567816325,1.8928279747628896,1.1243753366310973,0.35974641150710607
UGC08699,drop_I,41,25.7,39.3,0.3565079559467474,0.19703172201327712,0.2303276535807314,0.15162990900827214,60.27674047763223,34.928538015522804,1.3722315306910435,1.1243753366310973,0.870461358948068
UGC08699,only_M,41,25.7,39.3,0.33447882264965084,0.1971198187324413,0.12932897138262145,0.20884690559945948,44.93227299286562,27.32038094756499,1.2431135330276408,1.1243753366310973,0.870461358948068
UGC08699,only_D,41,25.7,39.3,0.3243471091171473,0.1412781514909186,0.11103748146136432,0.15745020080054564,48.05630062470459,18.834994730154545,1.3174698769352076,1.1243753366310973,0.870461358948068
UGC08699,only_I,41,25.7,39.3,0.8525569847293629,0.7799846987708262,0.47650716485803224,0.8687924841279269,122.57811824854625,112.76448548849694,1.490928538816462,1.1243753366310973,0.34817308331494307
UGC08699,MD_only,41,25.7,39.3,0.3565079559467474,0.19703172201327712,0.2303276535807314,0.15162990900827214,60.27674047763223,34.928538015522804,1.3722315306910435,1.1243753366310973,0.870461358948068
UGC08699,MI_only,41,25.7,39.3,0.8577039269520396,0.7228438557019874,0.44754262212438795,0.864023289183769,125.29248641143377,102.25485567816325,1.8928279747628896,1.1243753366310973,0.35974641150710607
UGC08699,DI_only,41,25.7,39.3,0.8641224927974944,0.6819474824032777,0.43228063103903364,0.825746316848494,129.23532312548858,95.45199065563139,2.2324498587621417,1.1243753366310973,0.302975762962498
UGC08837,full,8,4.2,7.21,0.42207846492638806,0.18317769680782828,0.2155139446693736,0.1365739517483855,11.844997752219214,3.866356069911581,1.5032399920645314,1.0952341026159707,0.7976643117858132
UGC08837,drop_M,8,4.2,7.21,0.3992908495931272,0.2081883358880452,0.056890127712865876,0.19679845528972262,13.060345844369458,5.753510138678534,1.5466793957405371,1.0952341026159707,0.7760509995596523
UGC08837,drop_D,8,4.2,7.21,0.41207471943678087,0.14555766973400494,0.09860622766369827,0.1725673392046893,12.57952722439892,4.366537595994606,1.546541417835194,1.0952341026159707,0.7766741582404506
UGC08837,drop_I,8,4.2,7.21,0.33920031362622804,0.1457569837301032,0.18767512411994672,0.04288627821032566,9.007831217088597,2.336968631959149,1.3495614879667204,1.0952341026159707,0.8647087844012196
UGC08837,only_M,8,4.2,7.21,0.31897926635870244,0.0684144077751734,0.0705218692476719,0.061404741607827155,9.561484639449112,1.8492950859112895,1.38707521212175,1.0952341026159707,0.8662549159375994
UGC08837,only_D,8,4.2,7.21,0.3049621580000049,0.14692558852542748,0.08440925856354513,0.07279285146829798,9.895627987634079,3.2024510737493017,1.3876827903293218,1.0952341026159707,0.8695520491431434
UGC08837,only_I,8,4.2,7.21,0.4361258998137359,0.3283873797605699,0.156754336264559,0.2508084462213869,14.345729791930408,8.211257994876853,1.5631812987552594,1.0952341026159707,0.8108177694755987
UGC08837,MD_only,8,4.2,7.21,0.33920031362622804,0.1457569837301032,0.18767512411994672,0.04288627821032566,9.007831217088597,2.336968631959149,1.3495614879667204,1.0952341026159707,0.8647087844012196
UGC08837,MI_only,8,4.2,7.21,0.41207471943678087,0.14555766973400494,0.09860622766369827,0.1725673392046893,12.57952722439892,4.366537595994606,1.546541417835194,1.0952341026159707,0.7766741582404506
UGC08837,DI_only,8,4.2,7.21,0.3992908495931272,0.2081883358880452,0.056890127712865876,0.19679845528972262,13.060345844369458,5.753510138678534,1.5466793957405371,1.0952341026159707,0.7760509995596523
